ISO 8601 UTC,pdate,rain, Approval Level, Grade, Qualifiers
2019-05-31T05:00:00Z,5/31/2019 0:00,0,Working,50,
2019-05-31T06:00:00Z,5/31/2019 1:00,0,Working,50,
2019-05-31T07:00:00Z,5/31/2019 2:00,0,Working,50,
2019-05-31T08:00:00Z,5/31/2019 3:00,0,Working,50,
2019-05-31T09:00:00Z,5/31/2019 4:00,0,Working,50,
2019-05-31T10:00:00Z,5/31/2019 5:00,0,Working,50,
2019-05-31T11:00:00Z,5/31/2019 6:00,0,Working,50,
2019-05-31T12:00:00Z,5/31/2019 7:00,0,Working,50,
2019-05-31T13:00:00Z,5/31/2019 8:00,0,Working,50,
2019-05-31T14:00:00Z,5/31/2019 9:00,0,Working,50,
2019-05-31T15:00:00Z,5/31/2019 10:00,0,Working,50,
2019-05-31T16:00:00Z,5/31/2019 11:00,0,Working,50,
2019-05-31T17:00:00Z,5/31/2019 12:00,0,Working,50,
2019-05-31T18:00:00Z,5/31/2019 13:00,0,Working,50,
